table,reason,data_json,error
departments,skipped_existing,"{""code"": 0, ""description"": ""Sin departamento""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 2, ""description"": ""2%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 3, ""description"": ""3%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 4, ""description"": ""4%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 5, ""description"": ""5%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 6, ""description"": ""6%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 7, ""description"": ""7%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 8, ""description"": ""8%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 9, ""description"": ""9%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 10, ""description"": ""10%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 11, ""description"": ""11%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 12, ""description"": ""12%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 13, ""description"": ""13%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 15, ""description"": ""15%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 17, ""description"": ""17%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 18, ""description"": ""18%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 19, ""description"": ""19%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 20, ""description"": ""20%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 21, ""description"": ""21%""}",UNIQUE constraint failed: departments.code
departments,skipped_existing,"{""code"": 22, ""description"": ""22%""}",UNIQUE constraint failed: departments.code
tickets,integrity_error,"{""ID"": 67, ""createdAt"": ""2024-10-25 15:46:40"", ""subTotal"": 179.0, ""total"": 200.0, ""profit"": 35.0, ""articleCount"": 5, ""notes"": """", ""discount"": 6.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 68, ""createdAt"": ""2024-10-25 15:51:27"", ""subTotal"": 81.5, ""total"": 81.5, ""profit"": 16.0, ""articleCount"": 29, ""notes"": """", ""discount"": 1.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 69, ""createdAt"": ""2024-10-25 15:51:47"", ""subTotal"": 50.0, ""total"": 50.0, ""profit"": 12.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 70, ""createdAt"": ""2024-10-25 15:53:10"", ""subTotal"": 645.0, ""total"": 800.0, ""profit"": 130.0, ""articleCount"": 9, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 71, ""createdAt"": ""2024-10-25 16:06:11"", ""subTotal"": 88.0, ""total"": 90.0, ""profit"": 27.0, ""articleCount"": 2, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 72, ""createdAt"": ""2024-10-25 16:13:38"", ""subTotal"": 125.0, ""total"": 125.0, ""profit"": 11.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 73, ""createdAt"": ""2024-10-25 16:14:05"", ""subTotal"": 4.0, ""total"": 4.0, ""profit"": 4.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 74, ""createdAt"": ""2024-10-25 16:16:24"", ""subTotal"": 360.5, ""total"": 360.5, ""profit"": 69.0, ""articleCount"": 9, ""notes"": ""pedro garcia salcedo #307 la ceja - PAGADO-"", ""discount"": 9.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 75, ""createdAt"": ""2024-10-25 16:18:33"", ""subTotal"": 96.0, ""total"": 96.0, ""profit"": 20.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 76, ""createdAt"": ""2024-10-25 16:23:48"", ""subTotal"": 285.0, ""total"": 300.0, ""profit"": 54.0, ""articleCount"": 6, ""notes"": """", ""discount"": 7.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 77, ""createdAt"": ""2024-10-25 16:25:44"", ""subTotal"": 945.5, ""total"": 1000.0, ""profit"": 158.0, ""articleCount"": 20, ""notes"": """", ""discount"": 19.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 78, ""createdAt"": ""2024-10-25 16:26:50"", ""subTotal"": 20.0, ""total"": 20.0, ""profit"": 7.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 79, ""createdAt"": ""2024-10-25 16:30:29"", ""subTotal"": 135.0, ""total"": 500.0, ""profit"": 28.0, ""articleCount"": 3, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 80, ""createdAt"": ""2024-10-25 16:38:41"", ""subTotal"": 324.5, ""total"": 1000.0, ""profit"": 49.0, ""articleCount"": 6, ""notes"": """", ""discount"": 6.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 81, ""createdAt"": ""2024-10-25 16:38:41"", ""subTotal"": 324.5, ""total"": 1000.0, ""profit"": 49.0, ""articleCount"": 6, ""notes"": """", ""discount"": 6.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 82, ""createdAt"": ""2024-10-25 16:40:41"", ""subTotal"": 50.0, ""total"": 500.0, ""profit"": 5.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 83, ""createdAt"": ""2024-10-25 16:43:29"", ""subTotal"": 268.0, ""total"": 350.0, ""profit"": 57.48, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 84, ""createdAt"": ""2024-10-25 16:50:34"", ""subTotal"": 237.0, ""total"": 500.0, ""profit"": 53.0, ""articleCount"": 6, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 85, ""createdAt"": ""2024-10-25 17:05:30"", ""subTotal"": 103.5, ""total"": 103.5, ""profit"": 18.0, ""articleCount"": 4, ""notes"": """", ""discount"": 3.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 86, ""createdAt"": ""2024-10-25 17:05:30"", ""subTotal"": 103.5, ""total"": 103.5, ""profit"": 18.0, ""articleCount"": 4, ""notes"": """", ""discount"": 3.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 87, ""createdAt"": ""2024-10-25 17:10:01"", ""subTotal"": 1285.0, ""total"": 1285.0, ""profit"": 237.0, ""articleCount"": 24, ""notes"": ""OMEGA 16   PAGADO"", ""discount"": 25.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 88, ""createdAt"": ""2024-10-25 17:10:13"", ""subTotal"": 109.0, ""total"": 109.0, ""profit"": 23.0, ""articleCount"": 3, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 89, ""createdAt"": ""2024-10-25 17:10:53"", ""subTotal"": 131.0, ""total"": 131.0, ""profit"": 26.0, ""articleCount"": 4, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 90, ""createdAt"": ""2024-10-25 17:12:43"", ""subTotal"": 86.5, ""total"": 86.5, ""profit"": 19.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 91, ""createdAt"": ""2024-10-25 17:12:43"", ""subTotal"": 86.5, ""total"": 86.5, ""profit"": 19.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 92, ""createdAt"": ""2024-10-25 17:12:49"", ""subTotal"": 85.0, ""total"": 85.0, ""profit"": 12.0, ""articleCount"": 3, ""notes"": ""PRIV ROSAS 29"", ""discount"": 1.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 93, ""createdAt"": ""2024-10-25 17:13:38"", ""subTotal"": 121.0, ""total"": 121.0, ""profit"": 23.0, ""articleCount"": 2, ""notes"": """", ""discount"": 3.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 94, ""createdAt"": ""2024-10-25 17:14:10"", ""subTotal"": 69.0, ""total"": 69.0, ""profit"": 14.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 95, ""createdAt"": ""2024-10-25 17:14:10"", ""subTotal"": 69.0, ""total"": 69.0, ""profit"": 14.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 96, ""createdAt"": ""2024-10-25 17:24:07"", ""subTotal"": 102.0, ""total"": 202.0, ""profit"": 23.0, ""articleCount"": 4, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 97, ""createdAt"": ""2024-10-25 17:26:38"", ""subTotal"": 84.0, ""total"": 84.0, ""profit"": 15.0, ""articleCount"": 3, ""notes"": ""PROL REFORMA 76 B"", ""discount"": 2.31}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 98, ""createdAt"": ""2024-10-25 17:26:40"", ""subTotal"": 39.0, ""total"": 50.0, ""profit"": 8.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 99, ""createdAt"": ""2024-10-25 17:26:58"", ""subTotal"": 75.0, ""total"": 100.0, ""profit"": 23.0, ""articleCount"": 22, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 100, ""createdAt"": ""2024-10-25 17:36:23"", ""subTotal"": 216.0, ""total"": 216.0, ""profit"": 29.0, ""articleCount"": 3, ""notes"": """", ""discount"": 1.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 101, ""createdAt"": ""2024-10-25 17:36:23"", ""subTotal"": 216.0, ""total"": 216.0, ""profit"": 29.0, ""articleCount"": 3, ""notes"": """", ""discount"": 1.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 102, ""createdAt"": ""2024-10-25 17:38:59"", ""subTotal"": 78.0, ""total"": 78.0, ""profit"": 8.0, ""articleCount"": 3, ""notes"": ""Aztecas 90"", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 103, ""createdAt"": ""2024-10-25 17:48:23"", ""subTotal"": 480.0, ""total"": 480.0, ""profit"": 96.0, ""articleCount"": 6, ""notes"": ""alcalde 16"", ""discount"": 6.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 104, ""createdAt"": ""2024-10-25 17:49:57"", ""subTotal"": 384.5, ""total"": 384.5, ""profit"": 75.0, ""articleCount"": 10, ""notes"": """", ""discount"": 11.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 105, ""createdAt"": ""2024-10-25 17:49:58"", ""subTotal"": 384.5, ""total"": 384.5, ""profit"": 75.0, ""articleCount"": 10, ""notes"": """", ""discount"": 11.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 106, ""createdAt"": ""2024-10-25 17:56:33"", ""subTotal"": 175.0, ""total"": 175.0, ""profit"": 17.0, ""articleCount"": 2, ""notes"": ""callejon hidalgo 69"", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 107, ""createdAt"": ""2024-10-25 18:08:17"", ""subTotal"": 140.0, ""total"": 140.0, ""profit"": 29.0, ""articleCount"": 5, ""notes"": """", ""discount"": 5.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 108, ""createdAt"": ""2024-10-25 18:08:18"", ""subTotal"": 140.0, ""total"": 140.0, ""profit"": 29.0, ""articleCount"": 5, ""notes"": """", ""discount"": 5.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 109, ""createdAt"": ""2024-10-25 18:11:10"", ""subTotal"": 403.0, ""total"": 403.0, ""profit"": 82.0, ""articleCount"": 5, ""notes"": ""alcalde 16"", ""discount"": 5.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 110, ""createdAt"": ""2024-10-25 18:14:30"", ""subTotal"": 547.0, ""total"": 547.0, ""profit"": 89.0, ""articleCount"": 8, ""notes"": ""catesismo san fco"", ""discount"": 5.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 111, ""createdAt"": ""2024-10-25 18:16:58"", ""subTotal"": 108.0, ""total"": 108.0, ""profit"": 23.0, ""articleCount"": 3, ""notes"": ""COCOA #23"", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 112, ""createdAt"": ""2024-10-25 18:23:24"", ""subTotal"": 223.0, ""total"": 223.0, ""profit"": 45.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 113, ""createdAt"": ""2024-10-25 18:33:31"", ""subTotal"": 359.0, ""total"": 359.0, ""profit"": 61.0, ""articleCount"": 5, ""notes"": """", ""discount"": 11.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 114, ""createdAt"": ""2024-10-25 18:51:26"", ""subTotal"": 1050.0, ""total"": 1050.0, ""profit"": 105.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 115, ""createdAt"": ""2024-10-25 18:52:59"", ""subTotal"": 114.0, ""total"": 120.0, ""profit"": 33.0, ""articleCount"": 6, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 116, ""createdAt"": ""2024-10-25 18:57:41"", ""subTotal"": 193.0, ""total"": 193.0, ""profit"": 44.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 117, ""createdAt"": ""2024-10-25 18:57:41"", ""subTotal"": 193.0, ""total"": 193.0, ""profit"": 44.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 118, ""createdAt"": ""2024-10-25 18:57:58"", ""subTotal"": 94.0, ""total"": 100.0, ""profit"": 22.0, ""articleCount"": 2, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 119, ""createdAt"": ""2024-10-25 19:00:37"", ""subTotal"": 72.0, ""total"": 72.0, ""profit"": 17.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 120, ""createdAt"": ""2024-10-25 19:09:25"", ""subTotal"": 125.0, ""total"": 125.0, ""profit"": 24.0, ""articleCount"": 2, ""notes"": """", ""discount"": 2.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 121, ""createdAt"": ""2024-10-25 19:09:30"", ""subTotal"": 207.0, ""total"": 500.0, ""profit"": 41.0, ""articleCount"": 8, ""notes"": """", ""discount"": 8.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 122, ""createdAt"": ""2024-10-25 19:11:23"", ""subTotal"": 174.0, ""total"": 500.0, ""profit"": 30.45, ""articleCount"": 7.5, ""notes"": """", ""discount"": 33.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 123, ""createdAt"": ""2024-10-25 19:14:17"", ""subTotal"": 421.0, ""total"": 500.0, ""profit"": 69.0, ""articleCount"": 3, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 124, ""createdAt"": ""2024-10-25 19:22:00"", ""subTotal"": 429.0, ""total"": 500.0, ""profit"": 66.0, ""articleCount"": 7, ""notes"": """", ""discount"": 6.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 125, ""createdAt"": ""2024-10-25 19:26:30"", ""subTotal"": 810.5, ""total"": 810.5, ""profit"": 147.0, ""articleCount"": 15, ""notes"": """", ""discount"": 19.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 126, ""createdAt"": ""2024-10-25 19:35:52"", ""subTotal"": 485.0, ""total"": 485.0, ""profit"": 105.0, ""articleCount"": 7, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 127, ""createdAt"": ""2024-10-25 19:36:10"", ""subTotal"": 131.0, ""total"": 500.0, ""profit"": 26.0, ""articleCount"": 3, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 128, ""createdAt"": ""2024-10-25 19:36:52"", ""subTotal"": 43.0, ""total"": 43.0, ""profit"": 10.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 129, ""createdAt"": ""2024-10-25 19:37:54"", ""subTotal"": 188.0, ""total"": 200.0, ""profit"": 36.0, ""articleCount"": 3, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 130, ""createdAt"": ""2024-10-26 09:07:31"", ""subTotal"": 508.0, ""total"": 508.0, ""profit"": 82.0, ""articleCount"": 13, ""notes"": ""matamoros 67 a"", ""discount"": 8.23}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 131, ""createdAt"": ""2024-10-26 09:10:46"", ""subTotal"": 137.0, ""total"": 137.0, ""profit"": 24.0, ""articleCount"": 5, ""notes"": """", ""discount"": 4.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 132, ""createdAt"": ""2024-10-26 09:10:47"", ""subTotal"": 137.0, ""total"": 137.0, ""profit"": 24.0, ""articleCount"": 5, ""notes"": """", ""discount"": 4.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 133, ""createdAt"": ""2024-10-26 09:25:10"", ""subTotal"": 451.0, ""total"": 451.0, ""profit"": 72.0, ""articleCount"": 4, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 134, ""createdAt"": ""2024-10-26 09:30:23"", ""subTotal"": 265.0, ""total"": 265.0, ""profit"": 34.0, ""articleCount"": 5, ""notes"": """", ""discount"": 2.63}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 135, ""createdAt"": ""2024-10-26 09:30:23"", ""subTotal"": 265.0, ""total"": 265.0, ""profit"": 34.0, ""articleCount"": 5, ""notes"": """", ""discount"": 2.63}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 136, ""createdAt"": ""2024-10-26 09:36:49"", ""subTotal"": 426.5, ""total"": 426.5, ""profit"": 86.0, ""articleCount"": 15, ""notes"": ""puerto salinas cruz 3"", ""discount"": 11.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 137, ""createdAt"": ""2024-10-26 09:36:49"", ""subTotal"": 426.5, ""total"": 426.5, ""profit"": 86.0, ""articleCount"": 15, ""notes"": ""puerto salinas cruz 3"", ""discount"": 11.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 138, ""createdAt"": ""2024-10-26 09:41:14"", ""subTotal"": 110.0, ""total"": 110.0, ""profit"": 37.0, ""articleCount"": 10, ""notes"": """", ""discount"": 10.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 139, ""createdAt"": ""2024-10-26 09:41:14"", ""subTotal"": 110.0, ""total"": 110.0, ""profit"": 37.0, ""articleCount"": 10, ""notes"": """", ""discount"": 10.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 140, ""createdAt"": ""2024-10-26 09:50:47"", ""subTotal"": 1917.5, ""total"": 2000.0, ""profit"": 365.0, ""articleCount"": 24, ""notes"": """", ""discount"": 36.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 141, ""createdAt"": ""2024-10-26 09:50:48"", ""subTotal"": 1917.5, ""total"": 2000.0, ""profit"": 365.0, ""articleCount"": 24, ""notes"": """", ""discount"": 36.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 142, ""createdAt"": ""2024-10-26 09:52:45"", ""subTotal"": 392.0, ""total"": 392.0, ""profit"": 68.0, ""articleCount"": 6, ""notes"": """", ""discount"": 7.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 143, ""createdAt"": ""2024-10-26 10:18:08"", ""subTotal"": 109.0, ""total"": 200.0, ""profit"": 19.0, ""articleCount"": 4, ""notes"": """", ""discount"": 3.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 144, ""createdAt"": ""2024-10-26 10:32:24"", ""subTotal"": 373.0, ""total"": 500.0, ""profit"": 64.0, ""articleCount"": 15, ""notes"": """", ""discount"": 14.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 145, ""createdAt"": ""2024-10-26 10:35:54"", ""subTotal"": 343.0, ""total"": 350.0, ""profit"": 58.0, ""articleCount"": 9, ""notes"": """", ""discount"": 1.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 146, ""createdAt"": ""2024-10-26 10:37:13"", ""subTotal"": 585.0, ""total"": 700.0, ""profit"": 117.0, ""articleCount"": 9, ""notes"": """", ""discount"": 11.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 147, ""createdAt"": ""2024-10-26 10:40:51"", ""subTotal"": 207.0, ""total"": 220.0, ""profit"": 19.0, ""articleCount"": 6, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 148, ""createdAt"": ""2024-10-26 10:50:07"", ""subTotal"": 227.5, ""total"": 227.5, ""profit"": 43.0, ""articleCount"": 3, ""notes"": ""armando trujillo garcia"", ""discount"": 2.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 149, ""createdAt"": ""2024-10-26 10:50:48"", ""subTotal"": 685.0, ""total"": 685.0, ""profit"": 120.0, ""articleCount"": 9, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 150, ""createdAt"": ""2024-10-26 10:50:49"", ""subTotal"": 685.0, ""total"": 685.0, ""profit"": 120.0, ""articleCount"": 9, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 151, ""createdAt"": ""2024-10-26 10:53:22"", ""subTotal"": 50.0, ""total"": 50.0, ""profit"": 12.0, ""articleCount"": 1, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 152, ""createdAt"": ""2024-10-26 10:54:51"", ""subTotal"": 175.5, ""total"": 200.0, ""profit"": 40.0, ""articleCount"": 46, ""notes"": """", ""discount"": 4.29}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 153, ""createdAt"": ""2024-10-26 10:54:51"", ""subTotal"": 175.5, ""total"": 200.0, ""profit"": 40.0, ""articleCount"": 46, ""notes"": """", ""discount"": 4.29}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 154, ""createdAt"": ""2024-10-26 11:06:06"", ""subTotal"": 149.0, ""total"": 150.0, ""profit"": 25.0, ""articleCount"": 5, ""notes"": """", ""discount"": 6.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 155, ""createdAt"": ""2024-10-26 11:06:31"", ""subTotal"": 393.0, ""total"": 393.0, ""profit"": 80.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 156, ""createdAt"": ""2024-10-26 11:06:32"", ""subTotal"": 393.0, ""total"": 393.0, ""profit"": 80.0, ""articleCount"": 5, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 157, ""createdAt"": ""2024-10-26 11:09:04"", ""subTotal"": 182.0, ""total"": 182.0, ""profit"": 33.21, ""articleCount"": 5, ""notes"": ""HIDALGO 102 "", ""discount"": 21.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 158, ""createdAt"": ""2024-10-26 11:09:04"", ""subTotal"": 182.0, ""total"": 182.0, ""profit"": 33.0, ""articleCount"": 6, ""notes"": ""HIDALGO 102 "", ""discount"": 3.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 159, ""createdAt"": ""2024-10-26 11:10:07"", ""subTotal"": 514.0, ""total"": 514.0, ""profit"": 99.0, ""articleCount"": 12, ""notes"": ""SABORES Y COLORES"", ""discount"": 8.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 160, ""createdAt"": ""2024-10-26 11:15:31"", ""subTotal"": 98.0, ""total"": 100.0, ""profit"": 24.0, ""articleCount"": 6, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 161, ""createdAt"": ""2024-10-26 11:15:32"", ""subTotal"": 98.0, ""total"": 100.0, ""profit"": 24.0, ""articleCount"": 6, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 162, ""createdAt"": ""2024-10-26 11:24:59"", ""subTotal"": 170.5, ""total"": 200.0, ""profit"": 37.0, ""articleCount"": 2, ""notes"": """", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 163, ""createdAt"": ""2024-10-26 11:28:01"", ""subTotal"": 2690.0, ""total"": 2690.0, ""profit"": 483.0, ""articleCount"": 43, ""notes"": ""OLIVIA"", ""discount"": 42.5}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 164, ""createdAt"": ""2024-10-26 11:49:40"", ""subTotal"": 125.0, ""total"": 125.0, ""profit"": 11.0, ""articleCount"": 1, ""notes"": ""COBRAR 75 "", ""discount"": 0.0}",NOT NULL constraint failed: tickets.user_id
tickets,integrity_error,"{""ID"": 165, ""createdAt"": ""2024-10-26 12:09:45"", ""subTotal"": 1017.0, ""total"": 1017.0, ""profit"": 175.0, ""articleCount"": 18, ""notes"": """", ""discount"": 18.0}",NOT NULL constraint failed: tickets.user_id
